1403636583063555584,0.00551,0.00172,0.20422,-0.01532,0.79822,0.01284,0.60203,-0.01200,-0.01865,0.19228,
1403636583163555328,0.00464,-0.00081,0.20694,-0.01128,0.79676,0.01370,0.60404,-0.01424,-0.01912,-0.15243,
1403636583263555584,0.00513,-0.00163,0.17835,-0.00997,0.79859,0.01626,0.60157,0.00172,-0.00826,-0.42103,
1403636583363555328,0.00697,-0.00265,0.12955,-0.01110,0.80124,0.01806,0.59797,0.00119,-0.02159,-0.59317,
1403636583463555584,0.00648,-0.00531,0.06632,-0.01418,0.80452,0.02199,0.59336,-0.01734,-0.01768,-0.67683,
1403636583563555584,0.00485,-0.00849,-0.00328,-0.01426,0.80891,0.02541,0.58721,-0.01705,-0.02382,-0.70255,
1403636583663555328,0.00310,-0.00949,-0.07414,-0.01456,0.81700,0.02612,0.57586,-0.04018,0.00828,-0.68960,
1403636583763555584,-0.00081,-0.00983,-0.13784,-0.02175,0.82970,0.02295,0.55732,-0.04553,-0.00192,-0.58663,
1403636583863555328,-0.00451,-0.00965,-0.19013,-0.02346,0.83960,0.02148,0.54228,-0.04918,-0.00478,-0.46806,
1403636583963555584,-0.00889,-0.00908,-0.22895,-0.02053,0.84392,0.02755,0.53537,-0.05510,0.01267,-0.28166,
1403636584063555584,-0.01365,-0.00654,-0.24429,-0.02455,0.84445,0.03368,0.53401,-0.02987,0.02877,-0.02366,
1403636584163555328,-0.01308,-0.00398,-0.23126,-0.02883,0.84439,0.03682,0.53368,0.02835,0.01833,0.27896,
1403636584263555584,-0.00937,-0.00201,-0.19160,-0.02932,0.84344,0.03803,0.53507,0.04756,0.01790,0.49891,
1403636584363555328,-0.00327,-0.00064,-0.13525,-0.02756,0.84132,0.03875,0.53844,0.08522,-0.00317,0.63775,
1403636584463555584,0.00569,-0.00143,-0.06774,-0.01845,0.83838,0.03945,0.54334,0.09619,-0.00755,0.70875,
1403636584563555584,0.01455,-0.00127,0.00512,-0.01603,0.83189,0.03731,0.55345,0.09194,0.00149,0.74244,
1403636584663555328,0.02252,-0.00087,0.07866,-0.01293,0.82136,0.03143,0.56939,0.06045,0.00481,0.71026,
1403636584763555584,0.02660,-0.00029,0.14463,-0.00873,0.80945,0.02628,0.58654,0.02428,0.00677,0.60614,
1403636584863555328,0.02659,0.00051,0.19724,-0.00875,0.80062,0.02223,0.59869,-0.01416,0.01828,0.43083,
1403636584963555584,0.02522,0.00166,0.22646,-0.01177,0.79649,0.01803,0.60426,-0.00271,0.00918,0.14913,
1403636585063555584,0.02611,0.00133,0.22588,-0.01069,0.79778,0.01413,0.60269,0.01015,-0.00203,-0.14723,
1403636585163555328,0.02694,0.00075,0.20160,-0.00918,0.80085,0.01202,0.59868,0.01858,-0.01522,-0.37591,
1403636585263555584,0.02862,-0.00279,0.15778,-0.00231,0.80454,0.01193,0.59378,0.02395,-0.03773,-0.49986,
1403636585363555328,0.02986,-0.00749,0.10540,0.00502,0.80780,0.01612,0.58921,0.00729,-0.04081,-0.54599,
1403636585463555584,0.02979,-0.01063,0.05167,0.00526,0.81250,0.02144,0.58254,-0.03836,-0.02254,-0.53476,
1403636585563555584,0.02493,-0.01205,0.00123,-0.00024,0.81885,0.02866,0.57329,-0.10170,-0.01604,-0.45591,
1403636585663555328,0.01373,-0.01375,-0.03830,-0.01211,0.82616,0.03489,0.56222,-0.12853,-0.00623,-0.30752,
1403636585763555584,0.00059,-0.01438,-0.06250,-0.02355,0.83460,0.03668,0.54913,-0.11298,-0.00354,-0.15799,
1403636585863555328,-0.01118,-0.01410,-0.07302,-0.03391,0.84396,0.03565,0.53415,-0.10346,0.00046,-0.03928,
1403636585963555584,-0.02096,-0.01385,-0.07400,-0.03811,0.85467,0.03316,0.51671,-0.07021,-0.00829,0.00663,
1403636586063555584,-0.02792,-0.01432,-0.07216,-0.03056,0.86755,0.02582,0.49575,-0.05279,-0.00630,0.03030,
1403636586163555328,-0.03454,-0.01190,-0.06806,-0.02240,0.87782,0.01634,0.47819,-0.06356,0.03547,0.05460,
1403636586263555584,-0.04307,-0.00813,-0.06348,-0.02128,0.88654,0.01192,0.46201,-0.08916,0.02246,0.03900,
1403636586363555328,-0.05314,-0.00712,-0.06047,-0.02192,0.89595,0.00765,0.44355,-0.10882,-0.00290,0.02296,
1403636586463555584,-0.06508,-0.00859,-0.05865,-0.02266,0.90481,0.00573,0.42518,-0.11637,-0.03027,0.02313,
1403636586563555584,-0.07484,-0.01352,-0.05554,-0.02288,0.91122,0.00856,0.41119,-0.07337,-0.06417,0.04008,
1403636586663555328,-0.07806,-0.02177,-0.05021,-0.02439,0.91316,0.00962,0.40677,-0.00527,-0.09754,0.05102,
1403636586763555584,-0.07582,-0.03082,-0.04645,-0.02834,0.91061,0.01086,0.41215,0.03750,-0.08298,0.02457,
1403636586863555328,-0.07073,-0.03868,-0.04538,-0.03105,0.90731,0.01325,0.41910,0.04322,-0.04627,-0.00902,
1403636586963555584,-0.06565,-0.04103,-0.04632,-0.03289,0.90513,0.01834,0.42346,0.05348,-0.01680,-0.00657,
1403636587063555584,-0.05958,-0.04213,-0.04646,-0.03409,0.90493,0.02427,0.42350,0.05588,-0.01621,0.00249,
1403636587163555328,-0.05350,-0.04567,-0.04638,-0.03351,0.90704,0.02847,0.41874,0.06309,-0.06046,-0.00414,
1403636587263555584,-0.04638,-0.05451,-0.04736,-0.03435,0.90817,0.02883,0.41619,0.07584,-0.12185,-0.00924,
1403636587363555328,-0.03756,-0.07080,-0.04828,-0.03416,0.90894,0.02641,0.41468,0.09483,-0.19459,-0.00464,
1403636587463555584,-0.02837,-0.09343,-0.04925,-0.03454,0.90991,0.02270,0.41275,0.08813,-0.26040,-0.00475,
1403636587563555584,-0.01979,-0.12289,-0.04989,-0.03556,0.91071,0.01863,0.41110,0.08497,-0.32546,0.00050,
1403636587663555328,-0.01048,-0.15759,-0.04940,-0.03470,0.90974,0.01304,0.41353,0.09799,-0.36458,0.01441,
1403636587763555584,-0.00069,-0.19421,-0.04738,-0.03290,0.90692,0.00504,0.41998,0.09367,-0.37248,0.01847,
1403636587863555328,0.00854,-0.23165,-0.04712,-0.02967,0.90549,-0.00250,0.42332,0.07598,-0.36110,-0.01721,
1403636587963555584,0.01503,-0.26651,-0.05036,-0.02423,0.90765,-0.00867,0.41893,0.05102,-0.33523,-0.04108,
1403636588063555584,0.01942,-0.29725,-0.05499,-0.01756,0.91193,-0.01549,0.40967,0.04129,-0.26692,-0.05177,
1403636588163555328,0.02340,-0.32056,-0.06044,-0.01655,0.91411,-0.01702,0.40478,0.03361,-0.20161,-0.04757,
1403636588263555584,0.02686,-0.33690,-0.06534,-0.01808,0.91388,-0.01644,0.40526,0.02377,-0.11113,-0.03757,
1403636588363555328,0.02850,-0.34406,-0.06844,-0.02172,0.91239,-0.01593,0.40843,0.00049,-0.02770,-0.02185,
1403636588463555584,0.02752,-0.34332,-0.07003,-0.02357,0.91153,-0.01717,0.41019,-0.02459,0.04408,-0.00382,
1403636588563555584,0.02386,-0.33393,-0.06805,-0.02038,0.91175,-0.01726,0.40987,-0.04195,0.12936,0.03724,
1403636588663555328,0.01885,-0.31701,-0.06394,-0.02128,0.91145,-0.01638,0.41053,-0.06821,0.21025,0.03405,
1403636588763555584,0.01077,-0.29253,-0.06209,-0.02468,0.91226,-0.01307,0.40867,-0.08494,0.26925,0.00850,
1403636588863555328,0.00247,-0.26196,-0.06157,-0.02792,0.91323,-0.00972,0.40636,-0.08430,0.34105,0.00872,
1403636588963555584,-0.00662,-0.22526,-0.05933,-0.03191,0.91285,-0.00568,0.40701,-0.09600,0.38610,0.03541,
1403636589063555584,-0.01725,-0.18464,-0.05458,-0.03582,0.91092,-0.00019,0.41103,-0.11065,0.41383,0.05381,
1403636589163555328,-0.02780,-0.14111,-0.04825,-0.03884,0.90863,0.00549,0.41575,-0.10446,0.44155,0.06391,
1403636589263555584,-0.03793,-0.09515,-0.04249,-0.04143,0.90808,0.00959,0.41664,-0.10669,0.46202,0.04505,
1403636589363555328,-0.04847,-0.04799,-0.03980,-0.04381,0.90939,0.01548,0.41333,-0.10281,0.47050,0.01367,
1403636589463555584,-0.05834,-0.00106,-0.03866,-0.04414,0.91019,0.02108,0.41128,-0.10025,0.46532,0.00652,
1403636589563555584,-0.06864,0.04618,-0.03861,-0.04619,0.90915,0.02358,0.41322,-0.10574,0.46681,-0.00589,
1403636589663555328,-0.07879,0.09276,-0.03903,-0.04736,0.90788,0.02698,0.41567,-0.10464,0.45611,-0.00890,
1403636589763555584,-0.08863,0.13717,-0.04063,-0.05081,0.90754,0.03078,0.41574,-0.09803,0.43444,-0.03210,
1403636589863555328,-0.09769,0.17855,-0.04433,-0.05581,0.90940,0.03711,0.41049,-0.08018,0.36984,-0.04254,
1403636589963555584,-0.10516,0.21298,-0.04864,-0.06263,0.91100,0.04294,0.40536,-0.06563,0.31394,-0.04138,
1403636590063555584,-0.11159,0.24113,-0.05016,-0.06894,0.90927,0.04782,0.40767,-0.04574,0.22422,0.00154,
1403636590163555328,-0.11589,0.25766,-0.04885,-0.07421,0.90594,0.05127,0.41368,-0.02813,0.10751,0.01499,
1403636590263555584,-0.11868,0.26205,-0.04659,-0.07480,0.90460,0.05336,0.41625,-0.01892,-0.02370,0.01850,
1403636590363555328,-0.11997,0.25318,-0.04420,-0.07139,0.90563,0.05319,0.41462,-0.00501,-0.14815,0.02087,
1403636590463555584,-0.11979,0.23163,-0.04148,-0.06589,0.90620,0.05046,0.41463,0.01264,-0.26475,0.03540,
1403636590563555584,-0.11805,0.20080,-0.03763,-0.05966,0.90541,0.04769,0.41760,0.02908,-0.34304,0.04083,
1403636590663555328,-0.11432,0.16315,-0.03459,-0.05496,0.90472,0.04432,0.42012,0.04935,-0.39346,0.02076,
1403636590763555584,-0.10882,0.12114,-0.03405,-0.05160,0.90576,0.03972,0.41875,0.06975,-0.42432,-0.00952,
1403636590863555328,-0.10105,0.07683,-0.03644,-0.05218,0.90837,0.03533,0.41340,0.08677,-0.45674,-0.02906,
1403636590963555584,-0.09158,0.02983,-0.03955,-0.05086,0.91012,0.03255,0.40992,0.09722,-0.47221,-0.03343,
1403636591063555584,-0.08078,-0.01582,-0.04299,-0.05232,0.90970,0.03210,0.41070,0.10912,-0.44712,-0.02958,
1403636591163555328,-0.07071,-0.05818,-0.04645,-0.05416,0.90944,0.02936,0.41125,0.10765,-0.41430,-0.02422,
1403636591263555584,-0.06019,-0.09746,-0.05000,-0.05404,0.91036,0.02685,0.40940,0.09647,-0.36515,-0.04706,
1403636591363555328,-0.05124,-0.13031,-0.05574,-0.05157,0.91171,0.02336,0.40691,0.07655,-0.28135,-0.06571,
1403636591463555584,-0.04358,-0.15312,-0.06387,-0.05060,0.91211,0.01920,0.40636,0.08225,-0.19972,-0.08543,
1403636591563555584,-0.03485,-0.17106,-0.07249,-0.04443,0.91046,0.01362,0.41098,0.09387,-0.16083,-0.08303,
1403636591663555328,-0.02489,-0.18347,-0.08001,-0.03412,0.90427,0.00339,0.42558,0.08728,-0.09193,-0.06208,
1403636591763555584,-0.01678,-0.18942,-0.08361,-0.02510,0.89522,-0.00215,0.44492,0.08036,-0.05857,-0.01108,
1403636591863555328,-0.00896,-0.19417,-0.08329,-0.01731,0.88635,-0.00897,0.46260,0.07726,-0.05151,0.00732,
1403636591963555584,-0.00130,-0.20001,-0.08252,-0.01355,0.88366,-0.01762,0.46760,0.09630,-0.06445,-0.00291,
1403636592063555584,0.01156,-0.20863,-0.08382,-0.00987,0.88687,-0.02881,0.46101,0.17386,-0.10504,-0.01749,
1403636592163555328,0.03045,-0.21991,-0.08622,-0.00588,0.89018,-0.04048,0.45377,0.21915,-0.11259,-0.02909,
1403636592263555584,0.05382,-0.23377,-0.08688,-0.00371,0.89429,-0.04549,0.44515,0.25132,-0.07872,-0.02105,
1403636592363555328,0.08046,-0.23855,-0.08833,-0.00680,0.89769,-0.04692,0.43808,0.29042,-0.00333,-0.01499,
1403636592463555584,0.11098,-0.23422,-0.08812,-0.01429,0.89925,-0.04124,0.43524,0.32067,0.09746,0.01019,
1403636592563555584,0.14352,-0.21990,-0.08652,-0.02309,0.89635,-0.02840,0.44183,0.31748,0.19980,0.00962,
1403636592663555328,0.17463,-0.19601,-0.08664,-0.03130,0.89230,-0.01064,0.45023,0.28887,0.28868,-0.00817,
1403636592763555584,0.20028,-0.16288,-0.08806,-0.04244,0.89043,0.00894,0.45306,0.21389,0.39425,-0.01000,
1403636592863555328,0.21606,-0.11884,-0.08975,-0.06132,0.89028,0.03045,0.45023,0.08692,0.49900,-0.03144,
1403636592963555584,0.21764,-0.06640,-0.09209,-0.08034,0.89101,0.05273,0.44369,-0.06643,0.56246,-0.02052,
1403636593063555584,0.20280,-0.00686,-0.09321,-0.09869,0.89088,0.07553,0.43692,-0.21986,0.58800,-0.00041,
1403636593163555328,0.17349,0.05101,-0.09211,-0.11528,0.88908,0.09665,0.43233,-0.36446,0.56410,0.02060,
1403636593263555584,0.13261,0.10434,-0.08867,-0.13450,0.88675,0.10867,0.42868,-0.46653,0.47664,0.02975,
1403636593363555328,0.08508,0.14438,-0.08603,-0.14354,0.88690,0.11682,0.42327,-0.50554,0.30755,0.00861,
1403636593363555328,0.03583,0.16717,-0.08969,-0.14306,0.88828,0.11856,0.42004,-0.51158,0.10590,-0.02178,
1403636593463555584,0.03353,0.16615,-0.08611,-0.14368,0.88809,0.11991,0.41986,-0.51410,0.10628,-0.01976,
1403636593563555584,-0.01757,0.17081,-0.08945,-0.13881,0.89105,0.11343,0.41702,-0.48752,-0.05122,-0.04899,
1403636593663555328,-0.06470,0.15764,-0.09542,-0.13343,0.89666,0.09840,0.41051,-0.44518,-0.21583,-0.06674,
1403636593763555584,-0.09906,0.13009,-0.10536,-0.12120,0.90324,0.07550,0.40468,-0.37824,-0.36969,-0.06077,
1403636593863555328,-0.13319,0.08707,-0.11015,-0.10228,0.90645,0.04348,0.40743,-0.28980,-0.48272,-0.02794,
1403636593963555584,-0.15781,0.03465,-0.11140,-0.07940,0.90489,0.00807,0.41810,-0.19060,-0.55312,0.00524,
1403636594063555584,-0.17029,-0.02315,-0.11056,-0.05390,0.90194,-0.02527,0.42775,-0.05861,-0.58374,0.01731,
1403636594163555328,-0.17193,-0.07840,-0.11230,-0.03051,0.90032,-0.05950,0.43007,0.10604,-0.58336,-0.00765,
1403636594263555584,-0.15350,-0.13560,-0.11446,-0.01236,0.90012,-0.08001,0.42806,0.27705,-0.56845,-0.02781,
1403636594363555328,-0.12021,-0.19104,-0.11639,0.00324,0.89948,-0.09028,0.42753,0.42347,-0.53556,-0.02292,
1403636594463555584,-0.07332,-0.23880,-0.11770,0.01551,0.89620,-0.09222,0.43368,0.52431,-0.45614,-0.01450,
1403636594563555584,-0.01908,-0.27588,-0.11928,0.01925,0.89105,-0.09127,0.44421,0.55778,-0.28585,-0.01602,
1403636594663555328,0.03288,-0.29210,-0.12007,0.01657,0.88722,-0.09138,0.45191,0.50464,-0.04770,-0.01371,
1403636594763555584,0.07791,-0.28246,-0.12122,0.01058,0.88571,-0.08395,0.45647,0.42328,0.21181,-0.03242,
1403636594863555328,0.11375,-0.23352,-0.12296,-0.00338,0.88520,-0.06103,0.46117,0.32573,0.47735,-0.03667,
1403636594963555584,0.13863,-0.17456,-0.12644,-0.01856,0.88418,-0.03124,0.46573,0.16976,0.68702,-0.02742,
1403636595063555584,0.14703,-0.09970,-0.12900,-0.04234,0.88349,0.00415,0.46651,0.00610,0.79112,-0.03102,
1403636595163555328,0.14146,-0.02127,-0.13244,-0.06652,0.88403,0.03730,0.46117,-0.12055,0.76162,-0.03127,
1403636595263555584,0.12298,0.04934,-0.13486,-0.09049,0.88396,0.06463,0.45414,-0.23423,0.61875,-0.02881,
1403636595363555328,0.09492,0.10064,-0.13645,-0.10706,0.88336,0.08615,0.44809,-0.31145,0.38504,-0.01468,
1403636595463555584,0.06234,0.12708,-0.13725,-0.11524,0.88311,0.09669,0.44439,-0.33039,0.10424,-0.00991,
1403636595563555584,0.02836,0.12562,-0.13779,-0.11749,0.88454,0.10075,0.44005,-0.31901,-0.16893,-0.01666,
1403636595663555328,-0.00372,0.09753,-0.13953,-0.11290,0.88708,0.09905,0.43649,-0.29214,-0.39972,-0.03229,
1403636595763555584,-0.03107,0.04882,-0.14379,-0.09909,0.88988,0.08838,0.43644,-0.25381,-0.56713,-0.05197,
1403636595863555328,-0.05477,-0.01159,-0.14935,-0.07646,0.89250,0.06876,0.43917,-0.23296,-0.62238,-0.06154,
1403636595963555584,-0.07785,-0.07212,-0.15493,-0.05545,0.89550,0.04361,0.43944,-0.25311,-0.57613,-0.04318,
1403636596063555584,-0.10596,-0.12204,-0.15870,-0.03539,0.89907,0.01890,0.43597,-0.31184,-0.41328,-0.02583,
1403636596163555328,-0.13815,-0.14889,-0.15994,-0.02297,0.90118,-0.00172,0.43284,-0.33920,-0.14549,0.01763,
1403636596263555584,-0.17203,-0.14528,-0.15594,-0.02011,0.90064,-0.01314,0.43390,-0.36947,0.14131,0.07942,
1403636596363555328,-0.21120,-0.12093,-0.14518,-0.02036,0.89876,-0.01832,0.43758,-0.42999,0.30389,0.13170,
1403636596463555584,-0.25481,-0.08784,-0.13112,-0.01879,0.89626,-0.01581,0.44285,-0.42722,0.34539,0.12721,
1403636596563555584,-0.29284,-0.05449,-0.11971,-0.01785,0.89403,-0.00906,0.44755,-0.33855,0.31276,0.09400,
1403636596663555328,-0.32078,-0.02687,-0.11244,-0.01682,0.89457,-0.00658,0.44657,-0.20258,0.23230,0.04552,
1403636596763555584,-0.33218,-0.00971,-0.11008,-0.01668,0.89511,-0.00239,0.44553,-0.00069,0.10685,0.00211,
1403636596863555328,-0.32131,-0.00475,-0.11125,-0.01392,0.89257,0.00209,0.45069,0.23552,-0.00629,-0.01748,
1403636596963555584,-0.28683,-0.00914,-0.11449,-0.00927,0.89117,0.00553,0.45354,0.44801,-0.07815,-0.03255,
1403636597063555584,-0.23411,-0.01792,-0.11923,-0.00694,0.89468,0.00629,0.44661,0.58632,-0.10985,-0.05417,
1403636597163555328,-0.17127,-0.02812,-0.12304,-0.01185,0.89948,0.01205,0.43663,0.66777,-0.10397,-0.01584,
1403636597263555584,-0.10157,-0.03733,-0.12154,-0.01951,0.90078,0.02393,0.43318,0.70914,-0.07444,0.04364,
1403636597363555328,-0.03014,-0.04185,-0.11720,-0.02829,0.89861,0.03832,0.43616,0.70950,-0.01794,0.04584,
1403636597463555584,0.03688,-0.04028,-0.11438,-0.03624,0.89580,0.05524,0.43953,0.61216,0.04883,0.02280,
1403636597563555584,0.08932,-0.03008,-0.11423,-0.04856,0.89199,0.07374,0.44335,0.41938,0.14189,-0.00853,
1403636597663555328,0.12501,-0.01769,-0.11272,-0.06780,0.88617,0.08982,0.44949,0.15932,0.22265,-0.03028,
1403636597763555584,0.12768,0.00622,-0.11483,-0.08339,0.88001,0.10366,0.45595,-0.08875,0.24019,-0.02096,
1403636597863555328,0.10861,0.02748,-0.11608,-0.09057,0.87507,0.11493,0.46135,-0.27297,0.17352,-0.01732,
1403636597963555584,0.07332,0.04070,-0.11743,-0.09179,0.87304,0.12570,0.46214,-0.39464,0.09176,-0.02519,
1403636597963555584,0.02350,0.04931,-0.12176,-0.09114,0.87514,0.13133,0.45670,-0.45531,0.02101,-0.05884,
1403636598063555584,0.02939,0.04644,-0.12060,-0.09084,0.87526,0.13066,0.45673,-0.45562,0.02168,-0.05683,
1403636598163555328,-0.01640,0.04487,-0.12723,-0.08918,0.88171,0.13023,0.44461,-0.43141,-0.05805,-0.08990,
1403636598263555584,-0.05479,0.03681,-0.13829,-0.08207,0.89060,0.12997,0.42803,-0.31238,-0.10126,-0.13630,
1403636598363555328,-0.07683,0.02546,-0.15188,-0.07348,0.89635,0.12847,0.41792,-0.11703,-0.12187,-0.14488,
1403636598463555584,-0.07655,0.01835,-0.16953,-0.06652,0.89763,0.12718,0.41673,0.09074,-0.11025,-0.15167,
1403636598563555584,-0.05729,0.00935,-0.18329,-0.06814,0.89398,0.12854,0.42382,0.27168,-0.07642,-0.13222,
1403636598663555328,-0.02522,0.00326,-0.19631,-0.07623,0.88644,0.13191,0.43705,0.36262,-0.05120,-0.13906,
1403636598763555584,0.01123,-0.00032,-0.21274,-0.08878,0.87567,0.13744,0.45435,0.36220,-0.02893,-0.18897,
1403636598863555328,0.04555,-0.00358,-0.23366,-0.10007,0.86355,0.13957,0.47412,0.32174,-0.03153,-0.22984,
1403636598963555584,0.07598,-0.00689,-0.25742,-0.10357,0.85372,0.13832,0.49122,0.26664,-0.02781,-0.23975,
1403636599063555584,0.09966,-0.00868,-0.27916,-0.10812,0.84513,0.13809,0.50497,0.19865,-0.00475,-0.18362,
1403636599163555328,0.11695,-0.00881,-0.29390,-0.11993,0.83278,0.13731,0.52271,0.15546,-0.00149,-0.10706,
1403636599263555584,0.13231,-0.00820,-0.30293,-0.12485,0.81549,0.13348,0.54916,0.14062,0.00779,-0.08170,
1403636599363555328,0.14492,-0.00750,-0.31129,-0.12778,0.80287,0.12818,0.56801,0.11732,0.00320,-0.09217,
1403636599463555584,0.15467,-0.00718,-0.32096,-0.12141,0.79885,0.12628,0.57545,0.08650,0.00185,-0.09462,
1403636599563555584,0.16135,-0.00690,-0.33034,-0.11633,0.80262,0.11921,0.57276,0.04536,-0.00309,-0.08892,
1403636599663555328,0.16455,-0.00753,-0.33947,-0.11270,0.80658,0.11636,0.56850,0.01500,-0.01276,-0.08601,
1403636599763555584,0.16510,-0.00948,-0.34280,-0.11459,0.80035,0.11572,0.57700,0.00149,-0.02237,0.00448,
1403636599863555328,0.16481,-0.01120,-0.34299,-0.11658,0.79208,0.11329,0.58838,-0.02033,-0.01291,-0.00920,
1403636599963555584,0.16440,-0.01253,-0.34387,-0.11827,0.79165,0.11053,0.58914,0.00372,-0.00950,-0.01245,
1403636600063555584,0.16449,-0.01405,-0.34542,-0.12051,0.79217,0.10781,0.58849,0.00755,-0.01927,-0.02878,
1403636600163555328,0.16423,-0.01544,-0.34542,-0.12172,0.78994,0.10709,0.59137,0.00293,0.00474,0.00234,
1403636600263555584,0.16415,-0.01501,-0.34552,-0.12313,0.79015,0.10627,0.59094,-0.00320,-0.00091,0.00274,
1403636600363555328,0.16387,-0.01490,-0.34549,-0.12375,0.79018,0.10555,0.59090,-0.00131,0.00038,0.00419,
1403636600463555584,0.16379,-0.01478,-0.34549,-0.12419,0.79022,0.10524,0.59081,-0.00085,-0.00171,0.00267,
1403636600563555584,0.16388,-0.01498,-0.34542,-0.12353,0.79018,0.10560,0.59094,0.00411,-0.00229,0.00420,
1403636600663555328,0.16385,-0.01494,-0.34543,-0.12374,0.79027,0.10523,0.59083,0.00386,-0.00762,0.00229,
1403636600763555584,0.16384,-0.01490,-0.34542,-0.12393,0.79031,0.10507,0.59077,0.00187,-0.00598,0.00291,
1403636600863555328,0.16380,-0.01493,-0.34541,-0.12374,0.79040,0.10502,0.59070,0.00241,-0.00210,0.00157,
1403636600963555584,0.16381,-0.01493,-0.34540,-0.12370,0.79043,0.10493,0.59069,0.00044,-0.00357,0.00296,
1403636601063555584,0.16380,-0.01496,-0.34539,-0.12360,0.79047,0.10492,0.59065,0.00089,-0.00034,0.00159,
1403636601163555328,0.16379,-0.01500,-0.34538,-0.12348,0.79051,0.10491,0.59063,-0.00044,-0.00086,0.00131,
1403636601263555584,0.16380,-0.01500,-0.34538,-0.12345,0.79055,0.10486,0.59059,-0.00018,-0.00125,0.00127,
1403636601363555328,0.16380,-0.01504,-0.34538,-0.12327,0.79056,0.10488,0.59060,0.00033,0.00135,0.00116,
1403636601463555584,0.16381,-0.01506,-0.34540,-0.12324,0.79059,0.10483,0.59059,0.00006,-0.00043,0.00143,
1403636601563555584,0.16380,-0.01511,-0.34541,-0.12312,0.79058,0.10473,0.59065,0.00097,0.00185,0.00119,
1403636601663555328,0.16382,-0.01513,-0.34542,-0.12299,0.79056,0.10478,0.59068,-0.00040,0.00033,0.00154,
1403636601763555584,0.16383,-0.01515,-0.34543,-0.12295,0.79059,0.10478,0.59066,-0.00010,0.00056,0.00010,
1403636601863555328,0.16384,-0.01516,-0.34544,-0.12294,0.79061,0.10475,0.59063,0.00032,-0.00138,0.00115,
1403636601963555584,0.16380,-0.01518,-0.34542,-0.12279,0.79066,0.10477,0.59060,-0.00079,0.00013,0.00122,
1403636602063555584,0.16378,-0.01524,-0.34541,-0.12265,0.79070,0.10480,0.59057,0.00115,0.00056,0.00041,
1403636602163555328,0.16379,-0.01523,-0.34541,-0.12258,0.79071,0.10480,0.59057,0.00112,0.00020,0.00133,
1403636602263555584,0.16377,-0.01525,-0.34540,-0.12247,0.79072,0.10481,0.59058,0.00102,0.00001,0.00145,
1403636602363555328,0.16378,-0.01525,-0.34541,-0.12252,0.79075,0.10475,0.59054,0.00196,-0.00066,0.00115,
1403636602463555584,0.16378,-0.01525,-0.34542,-0.12254,0.79074,0.10467,0.59056,0.00136,-0.00144,0.00125,
